"","MascFeel","MascLook","MascOrigin","Pressure","Rom.Lead","HealthWorry","FinWorry","AppWorry","SexWorry","Employ","Education","Income","Children","Marital","Orientation","Race","Age"
"1016","m.feel_high","m.app_no","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_other","a.65+"
"1017","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_nr","child_yes","m_div","so_straight","race_other","a.65+"
"1018","m.feel_med","m.app_low","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_pt","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1019","m.feel_med","m.app_low","o_family","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1020","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_bi","race_White","a.35-64"
"1021","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1022","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_hisp","a.35-64"
"1023","m.feel_high","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1024","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_gen","emp_ft","ed_pgrad","inc_high","child_yes","m_div","so_straight","race_White","a.35-64"
"1025","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_both","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"1026","m.feel_high","m.app_no","o_both","press_no","r.lead_yes","h.worry_both","f.worry_personal","a.worry_nr","s.worry_nr","emp_pt","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1027","m.feel_high","m.app_med","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_both","s.worry_perf","emp_ft","ed_hs","inc_mid","child_no","m_nev","so_straight","race_asian","a.35-64"
"1028","m.feel_high","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_low","child_yes","m_mar","so_straight","race_White","a.65+"
"1029","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1030","m.feel_med","m.app_low","o_both","press_no","r.lead_no","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_perf","emp_ft","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1031","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_both","s.worry_perf","emp_ft","ed_hs","inc_nr","child_yes","m_mar","so_straight","race_White","a.35-64"
"1032","m.feel_med","m.app_med","o_both","press_yes","r.lead_no","h.worry_phys","f.worry_providing","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1033","m.feel_high","m.app_low","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.nolook","ed_ugrad","inc_high","child_no","m_mar","so_straight","race_other","a.35-64"
"1034","m.feel_high","m.app_no","o_family","press_no","r.lead_no","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.nolook","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"1035","m.feel_high","m.app_no","o_society","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_mid","child_no","m_mar","so_straight","race_other","a.35-64"
"1036","m.feel_high","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_phys","s.worry_perf","emp_ft","ed_hs","inc_mid","child_yes","m_mar","so_straight","race_black","a.35-64"
"1037","m.feel_med","m.app_low","o_society","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_phys","s.worry_perf","emp_u.ret","ed_pgrad","inc_low","child_no","m_div","so_straight","race_White","a.35-64"
"1038","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_no","m_nev","so_straight","race_White","a.35-64"
"1039","m.feel_low","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_perf","emp_u.ret","ed_ugrad","inc_low","child_no","m_mar","so_straight","race_White","a.65+"
"1040","m.feel_med","m.app_no","o_both","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_pt","ed_p.ugrad","inc_high","child_no","m_mar","so_straight","race_White","a.65+"
"1041","m.feel_med","m.app_low","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_assoc","inc_low","child_no","m_mar","so_straight","race_White","a.65+"
"1042","m.feel_high","m.app_no","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1043","m.feel_med","m.app_med","o_both","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1044","m.feel_med","m.app_med","o_family","press_yes","r.lead_yes","h.worry_phys","f.worry_providing","a.worry_phys","s.worry_perf","emp_ft","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1045","m.feel_high","m.app_high","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_perf","emp_u.nolook","ed_ugrad","inc_mid","child_yes","m_sep","so_straight","race_White","a.35-64"
"1046","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1047","m.feel_high","m.app_no","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_wid","so_straight","race_White","a.65+"
"1048","m.feel_med","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_gen","emp_ft","ed_pgrad","inc_high","child_no","m_mar","so_straight","race_White","a.35-64"
"1049","m.feel_high","m.app_no","o_family","press_no","r.lead_no","h.worry_ment","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.nolook","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"1050","m.feel_med","m.app_low","o_both","press_yes","r.lead_no","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_perf","emp_ft","ed_assoc","inc_mid","child_no","m_mar","so_straight","race_White","a.35-64"
"1051","m.feel_med","m.app_med","o_society","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_div","so_straight","race_White","a.35-64"
"1052","m.feel_high","m.app_med","o_society","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1053","m.feel_med","m.app_low","o_both","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_u.nolook","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1054","m.feel_high","m.app_high","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_nr","emp_pt","ed_p.ugrad","inc_low","child_no","m_nev","so_gay","race_White","a.65+"
"1055","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_ft","ed_assoc","inc_low","child_yes","m_div","so_straight","race_White","a.35-64"
"1056","m.feel_high","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_low","child_yes","m_mar","so_straight","race_White","a.35-64"
"1057","m.feel_low","m.app_low","o_society","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_both","s.worry_gen","emp_ft","ed_hs","inc_high","child_no","m_nev","so_straight","race_White","a.35-64"
"1058","m.feel_high","m.app_low","o_both","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_assoc","inc_nr","child_no","m_mar","so_straight","race_White","a.35-64"
"1059","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1060","m.feel_med","m.app_low","o_family","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_no","m_mar","so_gay","race_White","a.35-64"
"1061","m.feel_med","m.app_high","o_family","press_no","r.lead_no","h.worry_phys","f.worry_providing","a.worry_phys","s.worry_nr","emp_ft","ed_p.ugrad","inc_nr","child_yes","m_mar","so_straight","race_hisp","a.65+"
"1062","m.feel_med","m.app_low","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_perf","emp_pt","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_asian","a.35-64"
"1063","m.feel_high","m.app_high","o_family","press_yes","r.lead_yes","h.worry_both","f.worry_nr","a.worry_both","s.worry_perf","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1064","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_sep","so_straight","race_White","a.65+"
"1065","m.feel_low","m.app_low","o_family","press_no","r.lead_yes","h.worry_ment","f.worry_personal","a.worry_nr","s.worry_nr","emp_ft","ed_hs","inc_low","child_no","m_sep","so_straight","race_White","a.65+"
"1066","m.feel_high","m.app_high","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1067","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_low","child_no","m_wid","so_straight","race_White","a.65+"
"1068","m.feel_med","m.app_low","o_family","press_yes","r.lead_no","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"1069","m.feel_high","m.app_high","o_family","press_no","r.lead_no","h.worry_phys","f.worry_providing","a.worry_both","s.worry_perf","emp_u.ret","ed_p.ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"1070","m.feel_med","m.app_no","o_society","press_no","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_nr","emp_pt","ed_hs","inc_nr","child_no","m_nev","so_straight","race_White","a.18-34"
"1071","m.feel_med","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1072","m.feel_high","m.app_high","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_nr","s.worry_nr","emp_u.nolook","ed_pgrad","inc_high","child_yes","m_div","so_straight","race_hisp","a.35-64"
"1073","m.feel_high","m.app_med","o_family","press_yes","r.lead_yes","h.worry_nr","f.worry_both","a.worry_nr","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1074","m.feel_low","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_both","s.worry_nr","emp_ft","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_hisp","a.35-64"
"1075","m.feel_high","m.app_high","o_society","press_no","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_p.ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1076","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_both","f.worry_nr","a.worry_phys","s.worry_both","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1077","m.feel_high","m.app_no","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_ft","ed_assoc","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"1078","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1079","m.feel_high","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_phys","s.worry_both","emp_ft","ed_pgrad","inc_mid","child_yes","m_div","so_straight","race_black","a.35-64"
"1080","m.feel_med","m.app_med","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_both","s.worry_nr","emp_u.ret","ed_pgrad","inc_mid","child_no","m_div","so_bi","race_White","a.35-64"
"1081","m.feel_high","m.app_med","o_society","press_no","r.lead_no","h.worry_phys","f.worry_both","a.worry_phys","s.worry_nr","emp_ft","ed_ugrad","inc_high","child_yes","m_mar","so_straight","race_White","a.35-64"
"1082","m.feel_low","m.app_med","o_both","press_no","r.lead_no","h.worry_phys","f.worry_nr","a.worry_both","s.worry_perf","emp_u.ret","ed_ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"1083","m.feel_high","m.app_low","o_family","press_no","r.lead_no","h.worry_phys","f.worry_nr","a.worry_both","s.worry_nr","emp_ft","ed_pgrad","inc_high","child_yes","m_wid","so_straight","race_White","a.65+"
"1084","m.feel_med","m.app_no","o_society","press_yes","r.lead_yes","h.worry_nr","f.worry_providing","a.worry_nr","s.worry_nr","emp_ft","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"1085","m.feel_med","m.app_no","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1086","m.feel_low","m.app_low","o_both","press_no","r.lead_no","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"1087","m.feel_high","m.app_low","o_family","press_yes","r.lead_no","h.worry_nr","f.worry_personal","a.worry_phys","s.worry_perf","emp_ft","ed_assoc","inc_low","child_yes","m_div","so_straight","race_other","a.35-64"
"1088","m.feel_high","m.app_low","o_both","press_yes","r.lead_yes","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_pt","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1089","m.feel_med","m.app_med","o_society","press_no","r.lead_yes","h.worry_nr","f.worry_personal","a.worry_both","s.worry_perf","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1090","m.feel_med","m.app_med","o_society","press_yes","r.lead_no","h.worry_nr","f.worry_nr","a.worry_nr","s.worry_nr","emp_u.ret","ed_hs","inc_low","child_no","m_mar","so_straight","race_White","a.65+"
"1091","m.feel_high","m.app_med","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_nr","emp_ft","ed_p.ugrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.35-64"
"1092","m.feel_high","m.app_med","o_family","press_no","r.lead_no","h.worry_nr","f.worry_nr","a.worry_phys","s.worry_nr","emp_u.ret","ed_ugrad","inc_mid","child_yes","m_mar","so_bi","race_White","a.65+"
"1093","m.feel_high","m.app_med","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_nr","s.worry_nr","emp_ft","ed_p.ugrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.35-64"
"1094","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_both","s.worry_both","emp_u.nolook","ed_assoc","inc_mid","child_no","m_nev","so_gay","race_White","a.35-64"
"1095","m.feel_med","m.app_low","o_society","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_style","s.worry_nr","emp_ft","ed_ugrad","inc_nr","child_no","m_nev","so_straight","race_asian","a.35-64"
"1096","m.feel_med","m.app_low","o_family","press_yes","r.lead_yes","h.worry_both","f.worry_personal","a.worry_phys","s.worry_perf","emp_pt","ed_p.ugrad","inc_mid","child_yes","m_div","so_gay","race_other","a.35-64"
"1097","m.feel_med","m.app_med","o_both","press_yes","r.lead_yes","h.worry_ment","f.worry_nr","a.worry_phys","s.worry_perf","emp_u.ret","ed_pgrad","inc_mid","child_yes","m_mar","so_straight","race_White","a.65+"
"1098","m.feel_med","m.app_low","o_both","press_no","r.lead_yes","h.worry_phys","f.worry_nr","a.worry_phys","s.worry_both","emp_u.ret","ed_pgrad","inc_nr","child_yes","m_mar","so_straight","race_White","a.65+"
"1099","m.feel_med","m.app_low","o_family","press_no","r.lead_yes","h.worry_nr","f.worry_both","a.worry_phys","s.worry_nr","emp_u.ret","ed_pgrad","inc_high","child_yes","m_mar","so_straight","race_White","a.65+"
"1100","m.feel_high","m.app_no","o_family","press_no","r.lead_yes","h.worry_phys","f.worry_personal","a.worry_nr","s.worry_nr","emp_pt","ed_ugrad","inc_mid","child_no","m_mar","so_straight","race_White","a.65+"
"1101","m.feel_high","m.app_no","o_both","press_yes","r.lead_yes","h.worry_both","f.worry_both","a.worry_phys","s.worry_perf","emp_ft","ed_assoc","inc_nr","child_yes","m_div","so_straight","race_White","a.35-64"
"1102","m.feel_high","m.app_med","o_both","press_yes","r.lead_yes","h.worry_phys","f.worry_both","a.worry_nr","s.worry_nr","emp_u.nolook","ed_p.ugrad","inc_low","child_no","m_mar","so_bi","race_White","a.35-64"
